,county,county_ascii,county_full,county_fips,state_id,state_name,lat,lng,population,Year,corn_yield_per_acre,corn_price_per_bushel,land_rental_price,corn_planted_acres,year,total_rain,rain_days,max_temp,min_temp,max_wind,too_cold_days,too_hot_days
17883,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2017,170.0,3.31,159.0,"28,000",,,,,,,,
17884,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2017,170.0,3.31,40.5,"28,000",,,,,,,,
17885,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2016,186.3,3.3,158.0,"30,600",,,,,,,,
17886,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2016,186.3,3.3,44.0,"30,600",,,,,,,,
17887,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2015,154.3,3.52,,"33,400",,,,,,,,
17888,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2014,170.9,3.71,149.0,"32,600",,,,,,,,
17889,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2014,170.9,3.71,55.5,"32,600",,,,,,,,
17890,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2013,109.1,4.49,150.0,"31,100",,,,,,,,
17891,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2013,109.1,4.49,39.0,"31,100",,,,,,,,
17892,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2012,44.5,6.92,143.0,"29,800",,,,,,,,
17893,APPANOOSE,Appanoose,Appanoose County,19007,IA,IOWA,40.7432,-92.8686,12462,2012,44.5,6.92,37.0,"29,800",,,,,,,,
17894,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2021,155.0,5.35,65.5,"1,600",,,,,,,,
17895,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2021,155.0,5.35,30.0,"1,600",,,,,,,,
17896,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2019,170.0,3.92,,"2,100",,,,,,,,
17897,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2018,132.5,3.84,,"1,100",,,,,,,,
17898,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2017,139.7,3.69,64.0,990,,,,,,,,
17899,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2017,139.7,3.69,20.0,990,,,,,,,,
17900,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2016,139.5,3.74,84.0,"1,290",,,,,,,,
17901,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2016,139.5,3.74,22.0,"1,290",,,,,,,,
17902,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2015,126.9,3.88,,"1,670",,,,,,,,
17903,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2014,141.5,3.94,103.0,"1,470",,,,,,,,
17904,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2014,141.5,3.94,20.0,"1,470",,,,,,,,
17905,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2013,128.9,4.67,94.0,"3,500",,,,,,,,
17906,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2013,128.9,4.67,25.0,"3,500",,,,,,,,
17907,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2012,85.5,6.96,73.0,"3,100",,,,,,,,
17908,BATH,Bath,Bath County,21011,KY,KENTUCKY,38.145,-83.7427,12421,2012,85.5,6.96,19.0,"3,100",,,,,,,,
17909,TERRY,Terry,Terry County,48445,TX,TEXAS,33.1738,-102.3352,12408,2015,99.1,4.2,,"4,300",,,,,,,,
17910,JOHNSON,Johnson,Johnson County,17087,IL,ILLINOIS,37.4597,-88.881,12391,2020,165.1,4.46,50.0,"6,770",2020.0,0.0,0.0,89.6,42.08,,1.0,0.0
17911,JOHNSON,Johnson,Johnson County,17087,IL,ILLINOIS,37.4597,-88.881,12391,2020,165.1,4.46,22.0,"6,770",2020.0,0.0,0.0,89.6,42.08,,1.0,0.0
17912,JOHNSON,Johnson,Johnson County,17087,IL,ILLINOIS,37.4597,-88.881,12391,2017,151.9,3.41,71.5,"5,700",2017.0,0.0,0.0,95.72,42.98,,9.0,1.0
17913,JOHNSON,Johnson,Johnson County,17087,IL,ILLINOIS,37.4597,-88.881,12391,2017,151.9,3.41,21.5,"5,700",2017.0,0.0,0.0,95.72,42.98,,9.0,1.0
17914,JOHNSON,Johnson,Johnson County,17087,IL,ILLINOIS,37.4597,-88.881,12391,2016,93.9,3.43,55.0,"6,900",2016.0,0.0,0.0,97.88,41.9,,8.0,1.0
17915,JOHNSON,Johnson,Johnson County,17087,IL,ILLINOIS,37.4597,-88.881,12391,2014,142.3,3.71,80.0,"7,900",2014.0,0.0,0.0,93.38,42.44,,12.0,0.0
17916,JOHNSON,Johnson,Johnson County,17087,IL,ILLINOIS,37.4597,-88.881,12391,2013,154.4,4.52,69.0,"6,800",2013.0,0.0,0.0,94.28,38.3,,9.0,0.0
17917,PIKE,Pike,Pike County,18125,IN,INDIANA,38.3988,-87.2322,12364,2020,181.4,4.65,156.0,"34,500",2020.0,0.0,0.0,93.92,30.02,,16.0,0.0
17918,PIKE,Pike,Pike County,18125,IN,INDIANA,38.3988,-87.2322,12364,2016,146.5,3.63,185.0,"28,800",2016.0,0.0,0.0,96.8,39.2,,11.0,1.0
17919,PIKE,Pike,Pike County,18125,IN,INDIANA,38.3988,-87.2322,12364,2014,170.7,3.75,190.0,"33,800",2014.0,0.0,0.0,91.4,39.2,,9.0,0.0
17920,PIKE,Pike,Pike County,18125,IN,INDIANA,38.3988,-87.2322,12364,2013,169.1,4.47,,"26,500",2013.0,0.0,0.0,96.8,46.4,,4.0,1.0
17921,PIKE,Pike,Pike County,18125,IN,INDIANA,38.3988,-87.2322,12364,2012,57.8,7.23,166.0,"36,600",2012.0,0.0,0.0,105.8,46.4,,1.0,3.0
17922,KOOCHICHING,Koochiching,Koochiching County,27071,MN,MINNESOTA,48.2453,-93.7834,12355,2013,143.0,4.3,9.0,"1,000",2013.0,15.996062992125976,49.0,90.5,21.2,,63.0,0.0
17923,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2021,194.8,5.35,221.0,"47,000",2021.0,23.917322834645663,54.0,95.0,39.92,,14.0,0.0
17924,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2021,194.8,5.35,40.0,"47,000",2021.0,23.917322834645663,54.0,95.0,39.92,,14.0,0.0
17925,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2020,192.9,4.52,217.0,"49,000",2020.0,22.32677165354331,62.0,93.02,33.98,,14.0,0.0
17926,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2020,192.9,4.52,47.5,"49,000",2020.0,22.32677165354331,62.0,93.02,33.98,,14.0,0.0
17927,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2019,185.0,3.92,223.0,"50,000",2019.0,19.488188976377952,46.0,96.98,41.0,,5.0,4.0
17928,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2019,185.0,3.92,42.5,"50,000",2019.0,19.488188976377952,46.0,96.98,41.0,,5.0,4.0
17929,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2018,181.0,3.84,,"48,500",2018.0,20.074803149606304,54.0,96.98,46.94,,2.0,2.0
17930,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2017,180.8,3.69,213.0,"43,300",2017.0,27.145669291338585,49.0,95.0,39.02,,8.0,0.0
17931,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2017,180.8,3.69,42.5,"43,300",2017.0,27.145669291338585,49.0,95.0,39.02,,8.0,0.0
17932,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2016,175.9,3.74,211.0,"51,400",2016.0,29.999999999999996,64.0,95.0,39.02,,13.0,0.0
17933,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2016,175.9,3.74,33.5,"51,400",2016.0,29.999999999999996,64.0,95.0,39.02,,13.0,0.0
17934,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2015,174.7,3.88,,"44,500",2015.0,16.279527559055126,46.0,95.0,39.02,,10.0,0.0
17935,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2014,130.0,3.94,221.0,"50,100",2014.0,11.051181102362206,38.0,96.08,42.98,,13.0,2.0
17936,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2014,130.0,3.94,30.0,"50,100",2014.0,11.051181102362206,38.0,96.08,42.98,,13.0,2.0
17937,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2013,175.0,4.67,225.0,"45,700",2013.0,18.417322834645677,49.0,93.92,39.02,,9.0,0.0
17938,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2012,80.8,6.96,184.0,"50,600",2012.0,16.543307086614174,51.0,109.04,39.02,,8.0,19.0
17939,TODD,Todd,Todd County,21219,KY,KENTUCKY,36.8356,-87.1792,12334,2012,80.8,6.96,44.0,"50,600",2012.0,16.543307086614174,51.0,109.04,39.02,,8.0,19.0
17940,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2021,211.0,5.4,245.0,"79,000",2021.0,32.295275590551185,86.0,93.92,35.6,,19.0,0.0
17941,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2021,211.0,5.4,240.0,"79,000",2021.0,32.295275590551185,86.0,93.92,35.6,,19.0,0.0
17942,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2020,204.8,4.46,270.0,"80,400",2020.0,0.0,0.0,91.4,32.0,,20.0,0.0
17943,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2020,204.8,4.46,247.0,"80,400",2020.0,0.0,0.0,91.4,32.0,,20.0,0.0
17944,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2020,204.8,4.46,40.0,"80,400",2020.0,0.0,0.0,91.4,32.0,,20.0,0.0
17945,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2019,205.6,3.55,250.0,"78,200",2019.0,0.0,0.0,91.4,41.9,,9.0,0.0
17946,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2019,205.6,3.55,239.0,"78,200",2019.0,0.0,0.0,91.4,41.9,,9.0,0.0
17947,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2019,205.6,3.55,44.5,"78,200",2019.0,0.0,0.0,91.4,41.9,,9.0,0.0
17948,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2018,223.5,3.62,,"81,700",2018.0,0.0,0.0,92.66,40.28,,6.0,0.0
17949,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2017,194.7,3.41,208.0,"89,400",2017.0,0.0,0.0,95.0,40.1,,19.0,0.0
17950,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2017,194.7,3.41,246.0,"89,400",2017.0,0.0,0.0,95.0,40.1,,19.0,0.0
17951,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2017,194.7,3.41,26.5,"89,400",2017.0,0.0,0.0,95.0,40.1,,19.0,0.0
17952,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2016,202.3,3.43,211.0,"99,900",2016.0,0.0,0.0,95.0,40.64,,9.0,0.0
17953,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2016,202.3,3.43,248.0,"99,900",2016.0,0.0,0.0,95.0,40.64,,9.0,0.0
17954,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2016,202.3,3.43,27.0,"99,900",2016.0,0.0,0.0,95.0,40.64,,9.0,0.0
17955,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2015,182.2,3.69,,"99,100",2015.0,0.0,0.0,95.36,36.86,,9.0,1.0
17956,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2014,208.3,3.71,234.0,"98,600",2014.0,1.267716535433071,1.0,95.0,39.2,,20.0,0.0
17957,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2014,208.3,3.71,30.0,"98,600",2014.0,1.267716535433071,1.0,95.0,39.2,,20.0,0.0
17958,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2013,184.1,4.52,254.0,"95,100",2013.0,2.12992125984252,1.0,93.74,38.3,,14.0,0.0
17959,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2012,113.2,6.87,250.0,"90,500",2012.0,0.0,0.0,103.28,34.88,,13.0,10.0
17960,CASS,Cass,Cass County,17017,IL,ILLINOIS,39.9735,-90.2474,12324,2012,113.2,6.87,24.0,"90,500",2012.0,0.0,0.0,103.28,34.88,,13.0,10.0
17961,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2021,186.0,5.45,199.0,"54,100",2021.0,28.464566929133856,79.0,96.8,35.6,,16.0,1.0
17962,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2021,186.0,5.45,60.0,"54,100",2021.0,28.464566929133856,79.0,96.8,35.6,,16.0,1.0
17963,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2020,179.7,4.64,195.0,"54,000",2020.0,0.0,0.0,93.2,30.2,,19.0,0.0
17964,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2020,179.7,4.64,51.0,"54,000",2020.0,0.0,0.0,93.2,30.2,,19.0,0.0
17965,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2019,168.9,3.5,202.0,"54,600",2019.0,0.0,0.0,95.0,37.4,,14.0,0.0
17966,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2019,168.9,3.5,62.5,"54,600",2019.0,0.0,0.0,95.0,37.4,,14.0,0.0
17967,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2018,155.8,3.59,,"53,700",2018.0,0.0,0.0,98.6,41.0,,4.0,2.0
17968,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2017,147.9,3.31,175.0,"49,800",2017.0,0.0,0.0,95.0,37.4,,18.0,0.0
17969,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2017,147.9,3.31,67.0,"49,800",2017.0,0.0,0.0,95.0,37.4,,18.0,0.0
17970,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2016,183.0,3.3,192.0,"54,700",2016.0,0.0,0.0,96.8,37.4,,17.0,1.0
17971,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2016,183.0,3.3,64.5,"54,700",2016.0,0.0,0.0,96.8,37.4,,17.0,1.0
17972,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2014,176.1,3.71,223.0,"51,600",2014.0,0.0,0.0,89.6,37.4,,21.0,0.0
17973,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2014,176.1,3.71,59.0,"51,600",2014.0,0.0,0.0,89.6,37.4,,21.0,0.0
17974,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2013,137.0,4.49,191.0,"56,700",2013.0,0.0,0.0,96.8,33.8,,8.0,1.0
17975,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2013,137.0,4.49,54.5,"56,700",2013.0,0.0,0.0,96.8,33.8,,8.0,1.0
17976,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2012,87.3,6.92,191.0,"57,300",2012.0,0.0,0.0,98.6,37.4,,19.0,6.0
17977,UNION,Union,Union County,19175,IA,IOWA,41.0277,-94.2424,12303,2012,87.3,6.92,51.5,"57,300",2012.0,0.0,0.0,98.6,37.4,,19.0,6.0
17978,LUNENBURG,Lunenburg,Lunenburg County,51111,VA,VIRGINIA,36.9462,-78.2406,12294,2021,162.9,5.7,31.0,"1,750",2021.0,18.889763779527566,77.0,93.2,39.2,,14.0,0.0
17979,LUNENBURG,Lunenburg,Lunenburg County,51111,VA,VIRGINIA,36.9462,-78.2406,12294,2021,162.9,5.7,23.0,"1,750",2021.0,18.889763779527566,77.0,93.2,39.2,,14.0,0.0
17980,LUNENBURG,Lunenburg,Lunenburg County,51111,VA,VIRGINIA,36.9462,-78.2406,12294,2020,69.9,5.1,33.0,"2,570",2020.0,0.0,0.0,95.0,32.0,,12.0,0.0
17981,LUNENBURG,Lunenburg,Lunenburg County,51111,VA,VIRGINIA,36.9462,-78.2406,12294,2019,124.2,4.1,43.0,"2,400",,,,,,,,
17982,LUNENBURG,Lunenburg,Lunenburg County,51111,VA,VIRGINIA,36.9462,-78.2406,12294,2019,124.2,4.1,16.5,"2,400",,,,,,,,
17983,POWELL,Powell,Powell County,21197,KY,KENTUCKY,37.8311,-83.8237,12283,2019,160.0,3.92,,800,2019.0,0.0,0.0,96.8,42.8,,8.0,1.0
17984,POWELL,Powell,Powell County,21197,KY,KENTUCKY,37.8311,-83.8237,12283,2017,137.3,3.69,,"1,150",2017.0,0.0,0.0,91.4,32.0,,10.0,0.0
17985,POWELL,Powell,Powell County,21197,KY,KENTUCKY,37.8311,-83.8237,12283,2014,97.7,3.94,,660,2014.0,0.0,0.0,89.6,37.4,,15.0,0.0
17986,POWELL,Powell,Powell County,21197,KY,KENTUCKY,37.8311,-83.8237,12283,2012,114.2,6.96,,850,2012.0,0.0,0.0,100.4,35.6,,7.0,7.0
17987,YALOBUSHA,Yalobusha,Yalobusha County,28161,MS,MISSISSIPPI,34.0282,-89.7076,12276,2021,178.7,5.25,124.0,"3,050",2021.0,29.67322834645669,95.0,95.0,42.8,,6.0,0.0
17988,YALOBUSHA,Yalobusha,Yalobusha County,28161,MS,MISSISSIPPI,34.0282,-89.7076,12276,2021,178.7,5.25,12.5,"3,050",2021.0,29.67322834645669,95.0,95.0,42.8,,6.0,0.0
17989,YALOBUSHA,Yalobusha,Yalobusha County,28161,MS,MISSISSIPPI,34.0282,-89.7076,12276,2017,183.3,3.68,52.0,600,,,,,,,,
17990,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2021,210.5,5.45,276.0,"150,200",2021.0,12.610236220472446,45.0,98.06,33.08,,24.0,1.0
17991,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2021,210.5,5.45,34.0,"150,200",2021.0,12.610236220472446,45.0,98.06,33.08,,24.0,1.0
17992,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2020,182.7,4.64,272.0,"154,500",2020.0,0.5236220472440946,4.0,93.02,26.96,,31.0,0.0
17993,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2020,182.7,4.64,45.0,"154,500",2020.0,0.5236220472440946,4.0,93.02,26.96,,31.0,0.0
17994,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2019,209.8,3.5,252.0,"166,000",2019.0,1.251968503937008,7.0,93.02,33.08,,21.0,0.0
17995,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2019,209.8,3.5,55.0,"166,000",2019.0,1.251968503937008,7.0,93.02,33.08,,21.0,0.0
17996,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2018,225.2,3.59,,"156,200",2018.0,2.362204724409449,8.0,98.06,37.04,,13.0,1.0
17997,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2017,217.3,3.31,269.0,"160,000",2017.0,0.8385826771653543,6.0,95.0,35.06,,28.0,0.0
17998,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2017,217.3,3.31,51.5,"160,000",2017.0,0.8385826771653543,6.0,95.0,35.06,,28.0,0.0
17999,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2016,198.5,3.3,277.0,"164,300",2016.0,5.2362204724409445,15.0,93.92,33.08,,20.0,0.0
18000,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2016,198.5,3.3,42.5,"164,300",2016.0,5.2362204724409445,15.0,93.92,33.08,,20.0,0.0
18001,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2015,199.9,3.52,,"159,000",2015.0,1.3070866141732285,4.0,91.94,37.94,,21.0,0.0
18002,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2014,182.4,3.71,322.0,"155,000",2014.0,4.330708661417321,11.0,91.04,33.98,,28.0,0.0
18003,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2014,182.4,3.71,41.0,"155,000",2014.0,4.330708661417321,11.0,91.04,33.98,,28.0,0.0
18004,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2013,180.8,4.49,316.0,"159,900",2013.0,3.2480314960629935,10.0,98.96,30.92,,23.0,4.0
18005,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2012,161.5,6.92,299.0,"161,400",2012.0,0.4251968503937009,6.0,100.94,26.96,,35.0,9.0
18006,GRUNDY,Grundy,Grundy County,19075,IA,IOWA,42.4019,-92.7914,12262,2012,161.5,6.92,43.0,"161,400",2012.0,0.4251968503937009,6.0,100.94,26.96,,35.0,9.0
18007,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2021,201.0,5.4,278.0,"75,400",2021.0,26.16535433070866,49.0,98.96,33.98,,20.0,2.0
18008,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2021,201.0,5.4,48.0,"75,400",2021.0,26.16535433070866,49.0,98.96,33.98,,20.0,2.0
18009,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2020,215.2,4.46,270.0,"77,200",2020.0,17.850393700787407,46.0,93.92,32.0,,20.0,0.0
18010,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2020,215.2,4.46,260.0,"77,200",2020.0,17.850393700787407,46.0,93.92,32.0,,20.0,0.0
18011,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2020,215.2,4.46,45.0,"77,200",2020.0,17.850393700787407,46.0,93.92,32.0,,20.0,0.0
18012,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2017,220.7,3.41,266.0,"77,800",2017.0,12.417322834645677,40.0,96.08,42.08,,18.0,5.0
18013,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2017,220.7,3.41,249.0,"77,800",2017.0,12.417322834645677,40.0,96.08,42.08,,18.0,5.0
18014,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2017,220.7,3.41,34.0,"77,800",2017.0,12.417322834645677,40.0,96.08,42.08,,18.0,5.0
18015,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2016,209.3,3.43,259.0,"81,500",2016.0,27.023622047244096,51.0,95.0,42.08,,11.0,0.0
18016,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2016,209.3,3.43,25.5,"81,500",2016.0,27.023622047244096,51.0,95.0,42.08,,11.0,0.0
18017,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2015,188.2,3.69,,"80,000",2015.0,25.106299212598422,54.0,96.08,32.0,,11.0,3.0
18018,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2014,222.7,3.71,28.5,"81,900",2014.0,25.98818897637795,53.0,96.08,37.04,,20.0,1.0
18019,MENARD,Menard,Menard County,17129,IL,ILLINOIS,40.0274,-89.8022,12261,2012,97.4,6.87,213.0,"86,000",2012.0,11.405511811023631,33.0,104.0,33.08,,24.0,24.0
18020,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2021,163.1,5.45,39.5,"1,490",,,,,,,,
18021,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2021,163.1,5.45,16.5,"1,490",,,,,,,,
18022,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2019,150.7,3.78,50.0,670,,,,,,,,
18023,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2017,150.0,3.55,40.0,700,,,,,,,,
18024,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2017,150.0,3.55,14.5,700,,,,,,,,
18025,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2016,50.0,3.66,36.0,900,,,,,,,,
18026,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2016,50.0,3.66,14.0,900,,,,,,,,
18027,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2015,130.0,3.92,,700,,,,,,,,
18028,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2014,167.7,3.81,36.0,650,,,,,,,,
18029,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2014,167.7,3.81,10.0,650,,,,,,,,
18030,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2012,47.3,7.28,34.5,"1,500",,,,,,,,
18031,MEIGS,Meigs,Meigs County,47121,TN,TENNESSEE,35.5129,-84.8133,12237,2012,47.3,7.28,16.0,"1,500",,,,,,,,
18032,CONECUH,Conecuh,Conecuh County,1035,AL,ALABAMA,31.4293,-86.9937,12219,2020,109.9,5.14,55.5,800,2020.0,1.3031496062992127,11.0,96.98,44.96,,7.0,4.0
18033,CONECUH,Conecuh,Conecuh County,1035,AL,ALABAMA,31.4293,-86.9937,12219,2020,109.9,5.14,22.5,800,2020.0,1.3031496062992127,11.0,96.98,44.96,,7.0,4.0
18034,CONECUH,Conecuh,Conecuh County,1035,AL,ALABAMA,31.4293,-86.9937,12219,2019,109.0,3.99,56.5,670,2019.0,3.3740157480314963,10.0,100.94,55.040000000000006,,0.0,45.0
18035,CONECUH,Conecuh,Conecuh County,1035,AL,ALABAMA,31.4293,-86.9937,12219,2019,109.0,3.99,26.5,670,2019.0,3.3740157480314963,10.0,100.94,55.040000000000006,,0.0,45.0
